State,Year,dni,precipitation,snowfall,temperature,windspeed,potential_hydro_cap,potential_hydro_gen,total_state_area,total_coal_consumption,total_natural_gas_consumption,prime_supplier_residual_oil
NY,2009,3.8653253307342093,1068.36625,1607.4363636363637,8.26471264367816,32.64,1809,10192,54555.0,6107841.0,1142625.0,2493.0
NY,2010,4.000047979834515,1108.229120879121,1756.509090909091,9.482323232323232,33.84615384615385,1809,10192,54555.0,6384244.0,1198127.0,2020.0
NY,2011,3.8500417822750537,1424.1865853658537,2266.9302325581393,9.15042735042735,31.62962962962963,1809,10192,54555.0,4591499.0,1217324.0,1620.5
NY,2012,4.198074044612148,992.2869346733669,1392.591836734694,10.053162393162394,32.96,1809,10192,54555.0,2228299.0,1223036.0,1398.4
NY,2013,3.9891623616752527,1114.0707692307692,2384.5223880597014,8.336386554621848,34.035714285714285,1809,10192,54555.0,2224780.0,1273263.0,1586.3
NY,2014,4.000211778097187,1096.6497382198952,2574.277777777778,7.694181818181818,34.7037037037037,1809,10192,54555.0,2153558.0,1349203.0,1109.1
NY,2015,4.314256887797264,1019.0751219512196,2031.1444444444444,8.242644628099173,34.5,1809,10192,54555.0,1037905.0,1353385.0,980.8
NY,2016,4.615748494622581,953.3381188118811,1878.878260869565,9.431574074074074,34.0,1809,10192,54555.0,653864.0,1296270.0,780.3
NC,1998,4.921632070746869,1364.2518248175184,123.14685314685315,15.880581395348838,31.75,796,4697,53819.0,0.0,214092.0,660.5
NC,1999,5.261457433643575,1293.5248226950355,75.97857142857143,15.149555555555555,31.75,796,4697,53819.0,0.0,217159.0,629.4
NC,2000,5.0337695172750925,1097.3773722627736,258.1640625,14.453181818181818,28.61111111111111,796,4697,53819.0,0.0,233714.0,567.3
NC,2001,5.244592693629258,969.5524822695036,73.5187969924812,15.086129032258064,27.681818181818183,796,4697,53819.0,28648954.0,207108.0,544.9
NC,2002,4.876667157361041,1214.312,118.7062937062937,15.659569892473119,30.7,796,4697,53819.0,29478213.0,235376.0,459.6
NC,2003,4.465202564757799,1615.44,213.1969696969697,14.886881720430107,28.894736842105264,796,4697,53819.0,29403376.0,218642.0,606.6
NC,2004,4.620861820114617,1265.7536764705883,205.6201550387597,15.176960784313726,28.736842105263158,796,4697,53819.0,29922250.0,224796.0,568.2
NC,2005,4.748501064328403,1255.8992424242424,121.3529411764706,15.101238938053097,28.894736842105264,796,4697,53819.0,31302875.0,229715.0,540.9
NC,2006,5.005165364590759,1315.1190476190477,62.68027210884354,15.41603448275862,27.88888888888889,796,4697,53819.0,30455929.0,223032.0,434.0
NC,2007,5.14292342040084,905.4727891156463,46.65986394557823,15.694583333333334,28.428571428571427,796,4697,53819.0,32412385.0,237354.0,395.0
NC,2008,4.8471581942019215,1169.8005025125628,78.59183673469387,15.04406779661017,29.35,796,4697,53819.0,31115830.0,243090.0,319.9
NC,2009,4.452409447936045,1400.2537190082644,190.37012987012986,14.881153846153847,28.59090909090909,796,4697,53819.0,26427448.0,247047.0,227.7
NC,2010,5.353099535504832,1199.9530120481927,425.61486486486484,14.852500000000001,27.842105263157894,796,4697,53819.0,29454703.0,304148.0,188.6
NC,2011,5.043138163135258,1200.5843621399176,171.58620689655172,15.597260273972603,26.904761904761905,796,4697,53819.0,24590955.0,307804.0,102.2
NC,2012,4.871581964089745,1184.2466666666667,77.12,15.846496350364964,25.08695652173913,796,4697,53819.0,20875943.0,363945.0,49.1
NC,2013,4.697122373753384,1511.7720149253732,125.24,14.468106060606061,26.782608695652176,796,4697,53819.0,19169988.0,440175.0,17.7
NC,2014,4.856395126199043,1310.5947368421052,337.5357142857143,14.340746268656716,28.294117647058822,796,4697,53819.0,19539354.0,452780.0,0.0
NC,2015,4.709663538368028,1510.5138983050847,228.96875,15.689133333333332,26.454545454545453,796,4697,53819.0,15666165.0,498576.0,0.0
NC,2016,5.43710811818196,1264.958359621451,218.78787878787878,15.797375886524822,27.818181818181817,796,4697,53819.0,14802380.0,522002.0,17.7
ND,1998,4.853646431932538,558.1189189189189,1070.1491228070176,6.441058823529412,41.25,252,1523,70698.0,0.0,49541.0,0.0
ND,1999,5.056639536987596,514.4452830188679,933.6509433962265,6.289876543209877,47.0,252,1523,70698.0,0.0,56418.0,0.0
ND,2000,5.015880100205768,542.6119565217391,1107.1807228915663,5.246521739130435,45.42857142857143,252,1523,70698.0,0.0,56528.0,0.0
ND,2001,5.238411765393201,424.2388888888889,661.7738095238095,5.759402985074627,45.25,252,1523,70698.0,24794707.0,60819.0,0.0
ND,2002,4.994768569831085,393.79605263157896,1066.2933333333333,5.107714285714286,48.0,252,1523,70698.0,25247310.0,66726.0,0.0
ND,2003,4.7834909462455695,416.5346153846154,1023.7260273972603,4.884848484848485,46.333333333333336,252,1523,70698.0,25172975.0,60907.0,0.0
ND,2004,4.530699187670802,475.6525,867.7808219178082,4.873125,47.77777777777778,252,1523,70698.0,23914567.0,59986.0,7.5
ND,2005,4.728620717928086,533.3545454545455,924.3037974683544,5.826417910447761,47.77777777777778,252,1523,70698.0,25317152.0,53050.0,16.5
ND,2006,4.708549592299848,356.99111111111114,699.4814814814815,6.736385542168675,46.55555555555556,252,1523,70698.0,24298455.0,53336.0,6.2
ND,2007,4.621483024731833,453.2456790123457,802.3684210526316,5.691969696969697,45.888888888888886,252,1523,70698.0,24638691.0,59453.0,0.0
ND,2008,4.850729746774574,484.6775,1117.2631578947369,4.2898591549295775,46.55555555555556,252,1523,70698.0,24893315.0,63097.0,3.1
ND,2009,4.337743442997618,498.02637362637364,1490.3522727272727,3.679054054054054,44.22222222222222,252,1523,70698.0,24593242.0,54564.0,0.0
ND,2010,4.5353722069949205,604.1147727272727,1494.657894736842,4.8650704225352115,43.44444444444444,252,1523,70698.0,23113126.0,66395.0,14.8
ND,2011,4.719193499074478,542.8265306122449,1249.0625,4.804558823529412,45.333333333333336,252,1523,70698.0,22056110.0,72463.0,35.4
ND,2012,4.830940769155175,385.50892857142856,828.7857142857143,6.686461538461539,43.77777777777778,252,1523,70698.0,22794753.0,72740.0,0.0
ND,2013,4.536606621160848,641.0746031746032,1534.7777777777778,3.887758620689655,43.25,252,1523,70698.0,22289235.0,81593.0,0.0
ND,2014,4.7737780828951575,481.61971830985914,757.65,4.051228070175439,48.44444444444444,252,1523,70698.0,22289253.0,86881.0,0.0
ND,2015,4.956975152006008,466.7858974358974,662.6896551724138,6.427538461538462,46.111111111111114,252,1523,70698.0,22786160.0,97725.0,0.2
ND,2016,5.128346825319699,563.9367088607595,1038.923076923077,6.992714285714285,49.25,252,1523,70698.0,21807059.0,102322.0,0.0
OH,1998,4.229539894776077,1027.21484375,158.1769230769231,12.186666666666667,37.714285714285715,491,2561,44826.0,0.0,811384.0,51.6
OH,1999,4.919839439783851,836.004761904762,767.2155172413793,11.184893617021277,36.95454545454545,491,2561,44826.0,0.0,841966.0,52.5
OH,2000,4.232930522696814,1033.8325925925926,688.1747572815534,10.302043010752689,35.9,491,2561,44826.0,0.0,890962.0,90.4
OH,2001,4.372527023648957,946.6826086956522,266.65546218487395,11.126666666666667,35.64,491,2561,44826.0,53834171.0,804243.0,102.6
OH,2002,4.221467864822403,988.8309523809523,506.625,11.22311111111111,36.96153846153846,491,2561,44826.0,55917355.0,830955.0,124.3
OH,2003,3.8848008171641637,1170.7697478991597,1060.0731707317073,9.996941176470589,35.80769230769231,491,2561,44826.0,57224326.0,848388.0,93.5
OH,2004,3.8574657676273625,1126.4793103448276,669.438202247191,10.567432432432433,36.07692307692308,491,2561,44826.0,54993946.0,825753.0,102.1
OH,2005,4.074614505481168,1027.608547008547,864.7613636363636,10.848488372093023,34.28,491,2561,44826.0,59607209.0,825961.0,133.0
OH,2006,3.97833041842512,1112.3565217391304,226.3586956521739,11.367808219178082,35.130434782608695,491,2561,44826.0,58604329.0,742359.0,173.4
OH,2007,4.1770252401955466,1051.8712962962964,772.1860465116279,11.188101265822784,34.53846153846154,491,2561,44826.0,59452081.0,806350.0,157.5
OH,2008,4.026176008234689,1117.9147826086958,875.8470588235294,10.271948051948051,35.666666666666664,491,2561,44826.0,58953472.0,792247.0,172.1
OH,2009,3.9036253202779063,927.8172413793103,579.3978494623656,10.292666666666667,33.84,491,2561,44826.0,51096324.0,740925.0,82.6
OH,2010,4.396051476711239,931.1694805194805,969.28,10.937738095238096,32.11538461538461,491,2561,44826.0,53712205.0,784293.0,73.3
OH,2011,3.7330005187853454,1418.1712328767123,974.2352941176471,11.258809523809523,33.56,491,2561,44826.0,48139777.0,823548.0,0.0
OH,2012,4.548296438522934,937.8907142857142,721.3414634146342,12.176075949367089,32.17391304347826,491,2561,44826.0,37119141.0,842959.0,13.4
OH,2013,3.9724693813690033,1066.9780487804878,972.2162162162163,10.451411764705883,33.56,491,2561,44826.0,40622554.0,912403.0,3.3
OH,2014,4.140821424266586,994.7766081871345,1361.046511627907,9.428333333333333,36.5,491,2561,44826.0,38417332.0,1002345.0,0.0
OH,2015,4.159602683041662,1095.0900584795322,957.0238095238095,10.741851851851852,34.82608695652174,491,2561,44826.0,30518117.0,966492.0,0.0
OH,2016,4.517292832604221,941.9376288659794,739.290909090909,11.935529411764707,35.666666666666664,491,2561,44826.0,29056835.0,928492.0,0.5
OK,1998,5.752246669686482,944.2597701149425,52.88235294117647,16.8296,45.5,1147,5837,69899.0,0.0,575855.0,0.0
OK,1999,6.076664472787125,954.1533333333333,88.00552486187846,16.308615384615386,46.916666666666664,1147,5837,69899.0,0.0,538329.0,6.8
OK,2000,5.620934703395205,945.7252941176471,291.0176470588235,15.704833333333333,47.75,1147,5837,69899.0,0.0,538563.0,0.0
OK,2001,5.681942850355166,781.6376543209876,145.18709677419355,16.00657142857143,44.57142857142857,1147,5837,69899.0,20500183.0,491458.0,0.0
OK,2002,5.501300542837476,905.6102040816327,181.53284671532847,15.297377049180328,45.4,1147,5837,69899.0,21364736.0,508298.0,0.0
OK,2003,5.444491270864417,686.5045751633987,193.36170212765958,15.410131578947368,44.333333333333336,1147,5837,69899.0,21580473.0,540103.0,24.6
OK,2004,5.205684387337721,1022.4703030303031,84.78,15.567567567567567,44.142857142857146,1147,5837,69899.0,20293772.0,538576.0,0.0
OK,2005,5.589913064212859,705.2421383647799,81.51020408163265,15.958513513513513,43.214285714285715,1147,5837,69899.0,21951758.0,582536.0,45.3
OK,2006,5.903580107136632,714.0863945578232,162.0,16.63597222222222,44.0,1147,5837,69899.0,21188461.0,624400.0,21.9
OK,2007,5.176354744777518,1149.515894039735,165.28571428571428,15.41578125,41.0,1147,5837,69899.0,20547491.0,658379.0,0.0
OK,2008,5.5883041771350035,914.8030303030303,52.469026548672566,15.257115384615386,47.45454545454545,1147,5837,69899.0,21956887.0,687989.0,0.0
OK,2009,5.251925867452011,961.3194805194805,212.99107142857142,15.169130434782609,41.3,1147,5837,69899.0,20959233.0,659305.0,0.0
OK,2010,5.633244440481661,800.8135,163.20118343195267,15.708347826086957,39.72727272727273,1147,5837,69899.0,19362898.0,675727.0,0.0
OK,2011,5.890517925255481,586.9369942196532,351.15384615384613,16.630491803278687,46.785714285714285,1147,5837,69899.0,21307004.0,655919.0,5.8
OK,2012,6.002652352901465,629.3773480662984,98.23529411764706,17.361293103448276,42.875,1147,5837,69899.0,18317298.0,691661.0,0.0
OK,2013,5.674547036688076,942.9789156626506,291.6875,14.996206896551724,42.875,1147,5837,69899.0,18794030.0,658569.0,0.0
OK,2014,5.6446062730296775,703.8588571428571,208.0,15.059705882352942,45.07142857142857,1147,5837,69899.0,18742693.0,642309.0,0.0
OK,2015,5.445929666308755,1371.9004784688996,177.6153846153846,15.999814814814815,41.666666666666664,1147,5837,69899.0,15646699.0,679457.0,0.0
OK,2016,6.049671225948362,797.9152466367713,32.76190476190476,16.83873786407767,43.266666666666666,1147,5837,69899.0,12169671.0,701776.0,0.0
OR,1998,4.761765560798046,1410.9532110091743,633.5379746835443,8.552438016528926,31.166666666666668,4492,25013,98379.0,0.0,229403.0,358.0
OR,1999,5.2560649253607075,1143.0660869565218,772.3726708074535,8.170357142857142,30.294117647058822,4492,25013,98379.0,0.0,235009.0,384.9
OR,2000,5.247570785685342,918.1867256637169,536.1558441558442,8.36016129032258,26.72222222222222,4492,25013,98379.0,0.0,224888.0,241.1
OR,2001,5.186053212105583,922.0063636363636,499.8758620689655,8.538124999999999,27.75,4492,25013,98379.0,2490485.0,229665.0,177.9
OR,2002,5.672258793417445,873.2550458715597,489.24827586206897,8.59512,28.0,4492,25013,98379.0,2154618.0,202164.0,148.2
OR,2003,5.3323174016682096,1087.365,454.6666666666667,9.30376923076923,26.272727272727273,4492,25013,98379.0,2532925.0,212556.0,163.1
OR,2004,5.279521198647476,980.3339285714286,511.0425531914894,9.18448,25.90909090909091,4492,25013,98379.0,2076573.0,234997.0,181.5
OR,2005,5.278850313739941,1083.2652777777778,421.44776119402985,8.58484,26.55,4492,25013,98379.0,2103125.0,232562.0,169.3
OR,2006,5.409616779463487,1225.7572864321608,654.697247706422,8.814458874458875,28.238095238095237,4492,25013,98379.0,1449061.0,222608.0,175.0
OR,2007,5.483055911553182,999.1083720930233,493.325,8.691340996168583,24.80952380952381,4492,25013,98379.0,2577187.0,251927.0,187.7
OR,2008,5.37693056885707,1095.0879518072288,983.2619047619048,8.143873873873874,24.94736842105263,4492,25013,98379.0,2382020.0,268484.0,111.0
OR,2009,5.377658252378286,975.6365131578947,452.3881578947368,8.510743494423792,24.0,4492,25013,98379.0,1854042.0,248864.0,84.8
OR,2010,4.822858440678552,1335.6575471698113,536.3575757575758,8.40429054054054,25.61904761904762,4492,25013,98379.0,2417098.0,239325.0,129.4
OR,2011,5.145129845762033,1160.180072463768,976.421052631579,7.995114006514658,24.181818181818183,4492,25013,98379.0,1985277.0,199419.0,0.0
OR,2012,5.114559065227742,1546.6782006920416,1113.5641025641025,8.8236,24.952380952380953,4492,25013,98379.0,1583129.0,215830.0,90.6
OR,2013,5.467836794319216,825.4541806020067,404.9512195121951,8.845874125874126,23.681818181818183,4492,25013,98379.0,2182985.0,240418.0,83.5
OR,2014,5.303872851037067,1327.9758513931888,388.0444444444444,9.8554,28.142857142857142,4492,25013,98379.0,1853491.0,220090.0,43.8
OR,2015,5.418432813401821,1160.6910256410256,260.685393258427,10.268659420289856,25.35,4492,25013,98379.0,1400657.0,234634.0,0.0
OR,2016,5.515517592087456,1316.798432601881,462.4404761904762,9.396468646864687,28.09090909090909,4492,25013,98379.0,1124563.0,235912.0,0.0
PA,1998,4.149718481989202,1013.996644295302,453.0,11.43581081081081,34.5,2418,13140,46054.0,0.0,644017.0,1435.2
PA,1999,4.75886800838231,1051.6649681528663,909.9370629370629,10.506891891891891,33.083333333333336,2418,13140,46054.0,0.0,688740.0,1134.2
PA,2000,4.139642238245308,1055.1292857142857,946.1333333333333,9.693972602739725,32.35294117647059,2418,13140,46054.0,0.0,702847.0,1015.7
PA,2001,4.414733137854353,866.6551948051948,787.3481481481482,10.550632911392405,30.695652173913043,2418,13140,46054.0,49297454.0,634794.0,1033.1
PA,2002,4.19134310882205,1087.1434210526315,953.1515151515151,10.732087912087913,32.25,2418,13140,46054.0,49859713.0,675583.0,730.0
PA,2003,3.605395892619694,1355.156081081081,1693.95,9.336404494382023,31.545454545454547,2418,13140,46054.0,50925827.0,689992.0,1175.0
PA,2004,3.7492375379520606,1365.1058441558441,1072.751879699248,10.024555555555555,31.043478260869566,2418,13140,46054.0,51697856.0,696175.0,947.7
PA,2005,4.101431085019532,1091.1817073170732,1528.248120300752,10.084519230769232,30.454545454545453,2418,13140,46054.0,54464252.0,691591.0,891.0
PA,2006,3.93862170332353,1206.7502857142856,436.9072847682119,10.84037037037037,31.0,2418,13140,46054.0,55935918.0,659754.0,510.7
PA,2007,4.215859238905132,1140.4096256684493,1192.9155844155844,10.003457943925234,30.956521739130434,2418,13140,46054.0,55712416.0,752401.0,413.5
PA,2008,3.930932543450637,1169.1850746268656,973.641975308642,9.72,30.217391304347824,2418,13140,46054.0,53994936.0,749884.0,375.9
PA,2009,3.6795542500732803,1104.5560975609756,992.2933333333333,9.29743119266055,28.6,2418,13140,46054.0,48852528.0,809707.0,426.9
PA,2010,4.29325513548384,1100.454066985646,1470.6824324324325,10.202564102564102,31.045454545454547,2418,13140,46054.0,50888343.0,879365.0,153.3
PA,2011,3.77708504181324,1560.2677595628415,1291.8245614035088,10.568455284552845,27.666666666666668,2418,13140,46054.0,47402552.0,965742.0,235.4
PA,2012,4.255970686974542,1102.780319148936,715.8,11.340357142857142,26.91304347826087,2418,13140,46054.0,41602295.0,1037979.0,409.8
PA,2013,3.979917891691069,1091.483574879227,1069.7586206896551,9.766229508196721,28.916666666666668,2418,13140,46054.0,41992205.0,1121696.0,365.4
PA,2014,4.022152486803509,1096.2579710144928,1363.65625,8.80625,31.227272727272727,2418,13140,46054.0,38307400.0,1244371.0,442.7
PA,2015,4.152979481427136,1108.1395238095238,1052.409090909091,9.931166666666666,30.727272727272727,2418,13140,46054.0,31391161.0,1255621.0,358.3
PA,2016,4.485583600562033,984.7289592760181,993.4642857142857,10.818790322580645,31.043478260869566,2418,13140,46054.0,27527666.0,1301000.0,320.3
RI,1998,4.520830242452832,1479.48,226.0,11.34,40.0,13,73,1545.0,0.0,130751.0,124.6
RI,1999,4.895547176415101,1163.2285714285715,919.0,11.418333333333333,41.0,13,73,1545.0,0.0,118001.0,94.9
RI,2000,4.572000062264153,1267.5142857142857,754.0,10.076666666666666,37.666666666666664,13,73,1545.0,0.0,88419.0,117.7
RI,2001,4.972301903773591,1092.125,1026.3333333333333,11.143333333333334,37.0,13,73,1545.0,0.0,95607.0,111.6
RI,2002,4.684301801886795,1214.4125000000001,715.3333333333334,10.982857142857142,37.666666666666664,13,73,1545.0,0.0,87805.0,99.8
RI,2003,4.17283021320754,1324.8777777777777,1538.6,9.69625,36.666666666666664,13,73,1545.0,0.0,78456.0,89.6
RI,2004,4.308905696226412,1229.6714285714286,823.0,9.552857142857142,36.666666666666664,13,73,1545.0,0.0,72609.0,0.0
RI,2005,4.515849112264154,1478.1444444444444,1987.6,10.027777777777779,36.666666666666664,13,73,1545.0,0.0,80764.0,83.3
RI,2006,4.2045283301886744,1446.6555555555556,661.2,10.997,36.666666666666664,13,73,1545.0,0.0,77204.0,53.0
RI,2007,4.578113218867926,1128.3555555555556,806.6,10.193333333333333,35.0,13,73,1545.0,0.0,87972.0,46.7
RI,2008,4.351924530188676,1400.8666666666666,878.0,10.409,35.5,13,73,1545.0,0.0,89256.0,24.1
RI,2009,4.200226474528297,1402.31875,1334.5,9.871,34.666666666666664,13,73,1545.0,0.0,92743.0,50.9
RI,2010,4.655773514150946,1401.6875,741.5714285714286,11.057,35.333333333333336,13,73,1545.0,0.0,94110.0,35.8
RI,2011,4.472150971698112,1476.0470588235294,1376.0,10.858,32.666666666666664,13,73,1545.0,0.0,100455.0,21.8
RI,2012,4.669358433962267,1076.675,756.0,11.544,31.666666666666668,13,73,1545.0,0.0,95476.0,0.0
RI,2013,4.647396152830191,1151.39375,1345.2857142857142,10.278888888888888,33.333333333333336,13,73,1545.0,0.0,85537.0,0.0
RI,2014,4.568830259433964,1219.41875,1143.8333333333333,9.81375,35.333333333333336,13,73,1545.0,0.0,88886.0,0.0
RI,2015,4.714415046226419,1072.2666666666667,1998.0,10.141111111111112,34.666666666666664,13,73,1545.0,0.0,93886.0,0.0
RI,2016,5.155698138679251,1056.5625,925.7142857142857,11.03625,35.333333333333336,13,73,1545.0,0.0,85977.0,0.0
SC,1998,5.170005602271796,1391.064,3.073170731707317,17.88948717948718,29.75,284,1689,32020.0,0.0,159458.0,0.0
SC,1999,5.445025162973266,1087.2933333333333,6.217948717948718,17.163947368421052,29.0,284,1689,32020.0,0.0,162926.0,0.0
SC,2000,5.327024321522492,1034.5620253164557,71.45333333333333,16.5453125,28.0,284,1689,32020.0,0.0,160436.0,312.3
SC,2001,5.287709841450742,893.0987012987013,1.0394736842105263,17.23923076923077,26.23076923076923,284,1689,32020.0,14382462.0,141785.0,347.0
SC,2002,4.883325639139097,1208.8647887323943,53.054054054054056,17.430697674418603,27.307692307692307,284,1689,32020.0,14340508.0,184803.0,0.0
SC,2003,4.67983734615388,1421.4969230769232,27.55072463768116,16.675,27.181818181818183,284,1689,32020.0,14713709.0,146641.0,435.4
SC,2004,4.777587852491037,1163.3815384615384,56.292307692307695,17.075853658536584,27.333333333333332,284,1689,32020.0,15556961.0,163787.0,445.3
SC,2005,4.872765250896755,1239.5,4.338983050847458,16.92914893617021,27.5,284,1689,32020.0,15792529.0,172032.0,0.0
SC,2006,5.228814681187691,1131.0097222222223,2.567901234567901,17.15586956521739,26.416666666666668,284,1689,32020.0,15761216.0,174806.0,0.0
SC,2007,5.194856929533655,890.4222222222222,11.025974025974026,17.683469387755103,26.923076923076923,284,1689,32020.0,16524069.0,175701.0,0.0
SC,2008,5.052167413790369,1160.4329411764706,7.05,16.872941176470587,28.666666666666668,284,1689,32020.0,16878551.0,170077.0,0.0
SC,2009,4.635625329055448,1354.356,24.191011235955056,16.594363636363635,25.307692307692307,284,1689,32020.0,14071013.0,190928.0,89.1
SC,2010,5.563686018254283,1083.2985294117648,81.30952380952381,16.810806451612905,23.692307692307693,284,1689,32020.0,15411376.0,220235.0,65.3
SC,2011,5.283730581626113,1023.4248120300751,94.25,17.46375,25.5,284,1689,32020.0,13969915.0,229497.0,0.0
SC,2012,5.022973311956981,1136.9105633802817,0.0,17.870454545454546,23.53846153846154,284,1689,32020.0,11657801.0,244850.0,84.3
SC,2013,4.846115577321652,1528.0343373493977,5.9,16.62157894736842,24.615384615384617,284,1689,32020.0,9973304.0,232297.0,129.0
SC,2014,5.082346765603834,1255.1451612903227,98.44444444444444,16.289666666666665,26.416666666666668,284,1689,32020.0,11796781.0,230525.0,0.0
SC,2015,4.754238309485867,1627.34625,19.35,17.508727272727274,26.166666666666668,284,1689,32020.0,9276698.0,275751.0,219.3
SC,2016,5.665425268872037,1144.8443181818182,20.576923076923077,17.944426229508196,27.0,284,1689,32020.0,8682786.0,275946.0,0.0
SD,1998,5.093446330584495,660.6656934306569,1069.4596774193549,8.561495327102804,42.8,112,633,77116.0,0.0,33042.0,0.0
SD,1999,5.534199367894433,559.5553333333334,687.8260869565217,8.935583333333334,47.84615384615385,112,633,77116.0,0.0,35794.0,0.0
SD,2000,5.273171641020997,499.8933333333333,1101.1951219512196,7.875446428571428,47.8125,112,633,77116.0,0.0,37939.0,0.0
SD,2001,5.449682369998749,536.5221374045801,1131.142857142857,8.226272727272727,46.5,112,633,77116.0,2211605.0,37077.0,0.0
SD,2002,5.410285249125684,393.23228346456693,807.4642857142857,7.916,48.8125,112,633,77116.0,2050883.0,41577.0,0.0
SD,2003,5.15880906318788,455.13493150684934,995.752,7.965471698113207,47.3125,112,633,77116.0,2173733.0,43881.0,0.0
SD,2004,5.1276735501210045,543.7058823529412,537.5645161290323,7.982264150943396,47.875,112,633,77116.0,2327955.0,41679.0,0.0
SD,2005,5.2615418857103355,546.6935714285714,922.6410256410256,8.577745098039216,47.666666666666664,112,633,77116.0,1880136.0,42555.0,0.0
SD,2006,5.084676248258349,431.00878378378377,789.3014705882352,8.948347107438016,45.642857142857146,112,633,77116.0,2063543.0,40739.0,4.9
SD,2007,5.10609641345099,614.7248322147651,951.8970588235294,8.262881355932203,46.93333333333333,112,633,77116.0,1690652.0,53938.0,3.6
SD,2008,5.129683511090616,638.2986928104575,1337.6642335766423,6.5672,46.46666666666667,112,633,77116.0,2359357.0,65258.0,2.9
SD,2009,4.772618205261135,612.9323863636364,1664.3852459016393,6.453245614035088,43.92307692307692,112,633,77116.0,2106637.0,66185.0,3.8
SD,2010,5.029042528835577,657.9489247311828,1080.963503649635,7.350084745762712,43.07692307692308,112,633,77116.0,2163853.0,72563.0,2.2
SD,2011,5.048991910194839,581.1612676056338,1541.0731707317073,7.14575,44.5,112,633,77116.0,1767952.0,73605.0,0.9
SD,2012,5.482745928792993,387.42215568862275,737.8983050847457,9.544732142857143,45.25,112,633,77116.0,1950142.0,70238.0,0.8
SD,2013,4.965645389577793,647.4628865979381,1639.0176991150443,6.74825,45.333333333333336,112,633,77116.0,1847073.0,81986.0,0.7
SD,2014,5.080553973311556,538.7505154639175,992.984375,6.509747899159664,50.07692307692308,112,633,77116.0,1780371.0,80613.0,0.0
SD,2015,5.244755880165038,607.3554973821989,892.8955223880597,8.609416666666666,46.53333333333333,112,633,77116.0,989978.0,79099.0,0.0
SD,2016,5.491768533797979,557.492039800995,906.0227272727273,9.024224137931034,47.857142857142854,112,633,77116.0,1402810.0,80513.0,0.0
TN,1998,4.6310876541560795,1480.0723404255318,72.46739130434783,15.562777777777777,27.0,869,4908,42144.0,0.0,279070.0,20.9
TN,1999,5.364112366638355,1188.3201923076922,76.54736842105264,15.122051282051283,26.0,869,4908,42144.0,0.0,278841.0,13.5
TN,2000,4.781923393191536,1160.479411764706,154.61458333333334,14.334675324675324,26.0,869,4908,42144.0,0.0,270658.0,14.9
TN,2001,4.982726822581587,1376.091891891892,50.60377358490566,14.36909090909091,23.875,869,4908,42144.0,24487231.0,255990.0,118.2
TN,2002,4.5527761494184515,1508.7378151260505,62.63106796116505,14.657916666666667,25.88888888888889,869,4908,42144.0,24629777.0,255515.0,20.3
TN,2003,4.421290234156021,1602.6949152542372,245.61764705882354,14.047282608695653,25.666666666666668,869,4908,42144.0,23189447.0,257315.0,22.4
TN,2004,4.359339583858163,1575.3949152542373,127.86725663716814,14.588673469387755,25.77777777777778,869,4908,42144.0,24832368.0,231133.0,59.4
TN,2005,4.624599152765969,1159.8758620689655,40.34513274336283,14.758000000000001,25.11111111111111,869,4908,42144.0,26118856.0,230338.0,71.1
TN,2006,4.673981263687971,1255.6774193548388,105.06557377049181,14.895247524752476,26.333333333333332,869,4908,42144.0,27216074.0,221626.0,29.7
TN,2007,4.860888512255323,970.9908396946565,56.48412698412698,15.424827586206897,23.88888888888889,869,4908,42144.0,27348419.0,221118.0,42.7
TN,2008,4.617906374723452,1299.534728033473,95.47101449275362,14.191979166666666,23.714285714285715,869,4908,42144.0,26632328.0,229935.0,11.2
TN,2009,4.1784170272907515,1563.706181818182,106.1958041958042,14.11490909090909,23.88888888888889,869,4908,42144.0,19462206.0,216945.0,0.0
TN,2010,4.968129362865259,1326.9043307086615,301.40845070422534,14.452571428571428,22.22222222222222,869,4908,42144.0,20622181.0,257443.0,0.0
TN,2011,4.587084245418465,1599.9145748987855,246.71052631578948,14.857184466019417,23.555555555555557,869,4908,42144.0,19967176.0,264231.0,0.0
TN,2012,5.026403412680849,1227.9361216730038,16.45,15.700901639344263,22.5,869,4908,42144.0,17466176.0,277127.0,10.1
TN,2013,4.4776510780709184,1625.0376,157.97435897435898,13.749038461538461,22.7,869,4908,42144.0,16685927.0,279441.0,7.2
TN,2014,4.704946363687999,1385.3141732283464,252.69387755102042,13.526730769230769,25.77777777777778,869,4908,42144.0,17903440.0,305633.0,1.7
TN,2015,4.568347234212806,1523.8318777292577,250.26315789473685,14.86030612244898,23.8,869,4908,42144.0,14966658.0,313379.0,0.0
TN,2016,5.272912348680845,1236.0652173913043,148.2929292929293,15.6286,24.0,869,4908,42144.0,15862829.0,326546.0,0.0
TX,1998,6.283091002557232,834.1514184397163,22.86140350877193,19.346949806949805,44.38095238095238,1367,6862,268596.0,0.0,4205459.0,2444.4
TX,1999,6.54951229883539,603.4207513416816,29.42513863216266,19.31640625,39.70454545454545,1367,6862,268596.0,0.0,4009689.0,2070.0
TX,2000,5.9881624781868625,826.9798214285714,50.87269372693727,19.192684824902724,42.42553191489362,1367,6862,268596.0,0.0,4421777.0,1907.0
TX,2001,5.892765765671693,879.3673003802281,51.98275862068966,18.791481481481483,40.22950819672131,1367,6862,268596.0,92437807.0,4252152.0,2027.5
